 	Area	X	Y
276	46	429.500	989.630
277	27	510.685	1000.315
278	21	368.310	1009.548
279	16	404.250	1008.062
280	16	492.375	1015.312
281	37	445.122	1018.419
282	13	425.808	1019.038
283	27	374.315	1030.352
284	16	415.188	1060.750
285	26	365.308	1071.385
286	8	436.375	1071.375
287	43	443.198	1078.547
288	32	470.250	1081.906
289	27	385.352	1092.056
290	41	407.451	1094.500
291	34	363.529	1103.118
292	23	426.848	1103.239
293	5	352.900	1103.700
294	10	469.500	1116
295	34	434.500	1123.471
296	31	454.500	1124.855
297	23	353.587	1133.109
298	4	413.500	1135.250
299	51	393.010	1143.853
300	27	477.833	1146.389
301	33	438.227	1152.530
302	31	411.274	1165.984
303	47	466.457	1170.968
304	7	425.357	1177.357
305	9	404.278	1188.833
306	14	429.143	1196.071
307	4	447.250	1199.500
308	32	380.781	1203.469
309	30	370.767	1203.633
310	47	439.691	1230.670
311	44	341.182	1233.523
312	42	359.571	1234.262
313	23	403.543	1237.326
314	39	470.064	1244.679
315	37	373.851	1251.284
316	19	385.342	1266.605
317	6	468	1271
318	16	387.812	1274.938
319	32	374.062	1280.312
320	25	333.980	1281.980
321	30	456.533	1285.700
322	19	331.658	1293.605
323	24	322.917	1296.458
324	14	348.357	1297.500
325	24	393.083	1304.208
326	30	411.333	1304.133
327	41	431.378	1313.988
328	12	460.417	1318.167
329	8	392.625	1321
330	38	343.289	1331.868
331	34	367.382	1335.706
332	10	423.200	1339
333	5	322.900	1342.300
334	23	397.109	1347.630
335	30	391.800	1363.167
336	23	334.761	1381.978
337	24	439.167	1391.417
338	19	367.342	1393.342
339	18	348.944	1394.944
340	37	403.311	1400.878
341	35	314.043	1401.843
342	7	447.643	1400.071
343	32	431.219	1405.938
344	16	362.938	1408.562
345	34	333.147	1413.353
346	30	390.267	1426
347	25	395.740	1445.060
348	18	322.833	1445.889
349	25	372.980	1447.700
350	21	394.595	1454.405
351	26	347.192	1464.154
352	39	309.141	1468.526
353	37	326.689	1474.068
354	33	424.773	1481.955
355	22	370.545	1483.182
356	4	409	1484
357	28	360.464	1488.893
358	25	300.620	1504.620
359	33	392.803	1506.924
360	27	420.389	1516.056
361	19	334.658	1526.500
362	9	348.500	1526.167
