 	Area	X	Y
246	37	1271.419	1241.122
247	27	1273.611	1253.093
248	20	1380.900	1258.550
249	1	1273.500	1257.500
250	40	1294.675	1264.275
251	1	1291.500	1267.500
252	17	1330.206	1269.618
253	39	1354.833	1274.936
254	17	1245.676	1278.265
255	33	1288.136	1291.955
256	36	1312.833	1294.611
257	12	1365.833	1292.750
258	1	1353.500	1294.500
259	42	1243.024	1302.738
260	40	1329.025	1312.075
261	18	1272.611	1324
262	31	1322.790	1330.823
263	14	1351.929	1329.071
264	1	1306.500	1331.500
265	32	1289.594	1337.562
266	46	1247.065	1342.891
267	1	1229.500	1346.500
268	19	1282.447	1356.184
269	34	1287.088	1375.118
270	39	1336.346	1375.808
271	18	1305.111	1382.111
272	6	1261.167	1387.333
273	1	1350.500	1387.500
274	2	1219.500	1395
275	1	1221.500	1394.500
276	29	1244.052	1399.776
277	40	1312.800	1407.025
278	10	1267.500	1406.700
279	1	1310.500	1411.500
280	51	1223.088	1417.971
281	1	1292.500	1415.500
282	1	1242.500	1421.500
283	5	1241.700	1423.900
284	1	1285.500	1429.500
285	8	1341.750	1439
286	44	1294.432	1443.227
287	3	1219.500	1441.500
288	1	1291.500	1448.500
289	1	1222.500	1449.500
290	1	1250.500	1450.500
291	39	1260.064	1456.756
292	31	1270.500	1461.726
293	12	1317.083	1460.583
294	1	1209.500	1459.500
295	27	1215.204	1464.944
296	35	1334.243	1466.043
297	1	1279.500	1468.500
298	16	1204.375	1476.562
299	42	1209.619	1504.619
300	33	1271.258	1503.530
301	38	1253.816	1513.711
