 	Area	X	Y
260	24	1641.208	199.042
261	33	130.591	200.591
262	46	1555.370	200.870
263	31	1920.823	200.565
264	7	785.214	199.643
265	16	1423.750	200.750
266	15	1886.100	200.233
267	21	1932.500	201.500
268	10	1456.600	202
269	8	609	202.500
270	45	83.900	206.300
271	15	152.767	204.367
272	21	198.643	204.690
273	26	1831.346	205.077
274	25	1442.780	205.580
275	4	2004.250	204.250
276	46	742.457	208.457
277	5	1702.300	205.500
278	7	1977.500	206.214
279	36	884.972	209.444
280	26	1406.538	210.423
281	9	1770.167	208.722
282	22	509.364	210.818
283	28	1212.393	211.143
284	34	1248.088	211.824
285	33	2034.955	212.015
286	36	316.306	213.222
287	9	1946.500	211.278
288	6	1726.333	212.833
289	19	2044.500	213.447
290	18	240.611	214.444
291	38	989.237	216.342
292	6	1041.667	213.833
293	42	1504.857	215.952
294	48	391.479	217.208
295	4	625.500	214.750
296	18	681.667	216.444
297	30	1560.800	217.433
298	7	199.786	216.500
299	28	179.857	218.857
300	9	1680.722	217.944
301	10	445.500	219.300
302	38	478.447	222.026
303	24	41.458	222.875
304	61	1351.893	225.238
305	41	1739.622	225.622
306	33	1052.258	225.045
307	9	462.833	228.056
308	35	955.757	229.614
309	15	1797.033	228.833
310	10	661.700	228.500
311	25	679.340	230.300
312	33	1668.682	230.712
313	21	1689.310	229.548
314	30	318.033	232.133
315	35	1840.043	234.300
316	16	73	234
317	27	1188.759	235.093
318	18	1285.389	234.222
319	20	1038.850	236.200
320	34	1610.500	239.176
321	41	1219.695	240.012
322	26	57.192	242.538
323	28	1444	241.821
324	26	2032.846	241.692
325	27	2004.796	242.981
326	41	550.695	246.207
327	16	1947.062	245.750
328	25	150.100	248.460
329	5	299.100	247.700
330	9	413.167	247.389
331	28	1202.107	249.679
332	32	225.188	250.375
333	39	1150.244	251.500
334	29	194.776	251.948
335	33	770.682	252.470
336	35	921.957	252.643
337	41	611.476	255.305
338	27	1945.981	255.426
339	48	273.500	257.167
340	40	1309.900	256.625
341	34	1503.059	256.853
342	12	868.750	256.583
343	8	1753.875	256.250
344	4	325	257
345	33	482.045	259.106
346	39	1416.962	259.679
347	9	1799.611	258.167
348	19	1049.711	259.763
349	7	2027.643	258.071
350	27	1814.426	260.907
351	13	684.808	261.500
352	27	841.019	262.056
353	28	967.179	262.393
354	27	721.241	262.907
355	21	779.262	264.214
356	34	165.588	266.441
357	24	639.083	266.292
358	30	1237.833	267.800
359	21	732.548	269.310
360	44	1881.750	270.477
361	25	863.980	269.620
362	27	1732.907	269.944
363	4	1790	268.500
364	38	1913.632	270.447
365	10	933.600	270.600
366	41	1059.159	271.817
367	31	1651.790	271.790
368	7	476.214	273.500
369	32	959.094	275.719
370	22	1517	275.500
371	29	1626.086	276.431
372	40	302.175	278.125
373	30	1133.300	277.300
374	31	651.855	277.758
375	23	547.152	278.978
376	32	561.375	280
377	35	1656.271	281.071
378	25	1155.260	281.500
379	4	1754	279.250
380	31	360.952	281.919
381	27	963.537	283.611
382	19	86.132	284.026
383	8	168.500	283
384	5	1232.300	282.500
385	35	1564.214	287.100
386	34	2023.176	287.059
387	29	611.052	288.362
388	26	1507.423	287.692
389	22	377.091	289.182
390	30	874.567	290.167
391	36	423.472	292.222
392	27	513.648	291.389
393	27	214.796	292.130
