##,x,y,+/-,15,(from,image,shift,between,12_45_50-90rot_83467_12.tif,and,16_45_50-90rot_82411_16.tif)
##,z,+/-,130,(from,height,of,focused,parallelogram,in,16_45_50-90rot_82411_16_m_t30.tif)
###############,BEGIN,./15_45_50-90rot_81659_15.xyz
#,i,x,y,z
1,2352.73,13.5057,81659
2,2350.31,85.2138,81659
3,2344.3,133.106,81659
4,2327.72,219.814,81659
5,2349.03,254.067,81659
6,2315.59,268.702,81659
7,2341.98,302.399,81659
8,2319.18,302.813,81659
9,2292.11,304.754,81659
10,2309.48,345.284,81659
11,2321.87,393.183,81659
12,2285.2,397.284,81659
13,2305.37,431.806,81659
14,2352.37,442.698,81659
15,2284.43,446.002,81659
16,2296.26,477.874,81659
17,2283.76,480.316,81659
18,2318.16,488.616,81659
19,2272.64,497.333,81659
20,2310.41,522.323,81659
21,2353.16,522.989,81659
22,2288.41,554.798,81659
23,2259.41,560.618,81659
24,2315.81,580.31,81659
25,2268.61,601.569,81659
26,2294.7,624.503,81659
27,2350.93,626.464,81659
28,2238.57,642.593,81659
29,2312.3,643.879,81659
30,2271.93,644.54,81659
31,2347.09,655.071,81659
32,2268.39,661.897,81659
33,2315.81,666.421,81659
34,2237.96,691.248,81659
35,2273.1,690.948,81659
36,2342.94,693.744,81659
37,2321.55,694.828,81659
38,2334.72,729.648,81659
39,2303.28,735.139,81659
40,2353.26,748.659,81659
41,2247.65,753.762,81659
42,2270.4,763.999,81659
43,2219.26,772.136,81659
44,2336.4,782.731,81659
45,2292.77,782.184,81659
46,2222.13,799.762,81659
47,2318.2,799.936,81659
48,2254.18,803.563,81659
49,2332.99,822.184,81659
50,2292.07,821.724,81659
51,2312.81,827.915,81659
52,2299.09,834.887,81659
53,2213.22,837.701,81659
54,2298.78,855.047,81659
55,2306.09,855.862,81659
56,2324.44,876.167,81659
57,2224.99,884.998,81659
58,2307.29,887.047,81659
59,2319.56,889.293,81659
60,2267.5,891.954,81659
61,2335.92,897.343,81659
62,2261.38,900.995,81659
63,2288.94,907.401,81659
64,2350.88,913.13,81659
65,2195.26,919.626,81659
66,2328.96,935.092,81659
67,2285.51,935.851,81659
68,2351.95,938.506,81659
69,2201.48,949.364,81659
70,2220.77,945.402,81659
71,2257.05,962.364,81659
72,2275.52,963.921,81659
73,2218.97,968.214,81659
74,2202.74,972.805,81659
75,2309.35,986.36,81659
76,2182.03,1003.46,81659
77,2279.53,1010.43,81659
78,2337.32,1020.15,81659
79,2241.34,1042.89,81659
80,2276.64,1042.6,81659
81,2297.57,1048.07,81659
82,2229.31,1047.17,81659
83,2333.14,1067.93,81659
84,2268.01,1069.27,81659
85,2285.83,1075.56,81659
86,2304.83,1076.14,81659
87,2245.02,1076.28,81659
88,2224.94,1086.14,81659
89,2212.33,1090.13,81659
90,2200.93,1117.15,81659
91,2320.79,1125.44,81659
92,2299.89,1125.71,81659
93,2227.37,1148.45,81659
94,2160.6,1152.98,81659
95,2275.56,1154.9,81659
96,2182.26,1159.35,81659
97,2227.01,1158.16,81659
98,2303.45,1166.46,81659
99,2221.59,1178.08,81659
100,2228.12,1190.61,81659
101,2191.05,1197.09,81659
102,2307.64,1205.67,81659
103,2210.46,1206.59,81659
104,2202.22,1227.83,81659
105,2192.76,1238.24,81659
106,2288.06,1239.14,81659
107,2181.03,1255.78,81659
108,2251.87,1259.54,81659
109,2222.11,1262.76,81659
110,2295.73,1267.01,81659
111,2156.84,1276.82,81659
112,2159.28,1301.55,81659
113,2141.38,1304.98,81659
114,2200.12,1309.8,81659
115,2232.18,1318.26,81659
116,2288.32,1320.45,81659
117,2249.06,1320.79,81659
118,2128.74,1325.67,81659
119,2133.35,1332.34,81659
120,2150.09,1348.48,81659
121,2162.8,1351.27,81659
122,2207.22,1361.12,81659
123,2242.44,1368.94,81659
124,2188,1371.39,81659
125,2163.17,1372.67,81659
126,2283.33,1376.9,81659
127,2276.23,1391.72,81659
128,2216.61,1398.28,81659
129,2115.52,1411.63,81659
130,2242.3,1411.49,81659
131,2136.95,1424.3,81659
132,2153.72,1425.32,81659
133,2189.94,1428.25,81659
134,2265.9,1449.18,81659
135,2249.62,1461.11,81659
136,2136.6,1467.45,81659
137,2155.65,1469.8,81659
138,2185.54,1473.49,81659
139,2226.73,1484.24,81659
140,2152.93,1494.96,81659
141,2181.08,1499.81,81659
142,2237.54,1509.37,81659
143,2123.04,1514.93,81659
144,2166.38,1540.59,81659
145,2131.85,1546.45,81659
146,2242.64,1545.96,81659
147,2150.12,1553.57,81659
148,2193.71,1554.57,81659
149,2169.92,1554.47,81659
150,2109.34,1558.76,81659
151,2133.4,1574.31,81659
152,2206.42,1589.14,81659
153,2202.23,1613.64,81659
154,2127.45,1616.4,81659
155,2132.16,1622.11,81659
156,2082.41,1625.77,81659
157,2147.54,1632.27,81659
158,2165.75,1634.63,81659
159,2096.67,1666.32,81659
160,2206.49,1666.75,81659
161,2187.13,1672.57,81659
162,2227.1,1674.98,81659
163,2169.97,1681.75,81659
164,2110.34,1691.38,81659
165,2201.8,1689.46,81659
166,2089.66,1692.08,81659
167,2185.92,1710.92,81659
168,2182.03,1717.5,81659
169,2212.83,1723.11,81659
170,2159.81,1731.08,81659
171,2071.84,1750.72,81659
###############,END,./15_45_50-90rot_81659_15.xyz
###############,BEGIN,./12_45_50-90rot_83467_12.xyz
#,i,x,y,z
1,736.157,21.6644,83467
2,644.611,31.9678,83467
3,634.483,40.0977,83467
